10.0,-5.0,1.0,0.0,0.0
-4.93784703775904,-8.838728113799679,15.367867597464695,21.078679440454483,21.078679440454483
-3.576718573705051,-14.76909442838286,-5.501560800413516,17.94527196845237,17.94527196845237
-6.831068557076447,-14.500386621285157,-9.61039711323222,23.193655866892183,22.538381843346666
-14.294054166490495,-11.063048155434885,-7.088255345945473,28.365950528405577,27.911999867655965
-8.966384444786044,-15.776228697930765,-12.560967621888892,26.883842453148795,26.32337877664446
-16.4740259602818,-14.536902675061931,-17.534666361381916,Inf,34.58270425434998
-17.682341966570032,-17.41245014046371,-16.86825873977588,Inf,36.592944226666404
-19.622429508171273,-18.339392969012298,-17.59313257248114,Inf,38.85436232826642
-17.161699812034364,-13.733010218127557,-15.651220071721923,Inf,34.26660146014863
-18.31638611428903,-17.244637815461186,-19.4493763806725,Inf,38.25750057305998
-18.494946484165045,-14.828080580127354,-19.356310207315364,Inf,37.31899565653616
-19.405831708292105,-14.644842656260089,-18.75441951261614,Inf,37.75995679916809
-18.80443973994381,-11.66897505384048,-15.865386955436644,Inf,35.238398872221126
-12.742185006981952,-11.480949947572103,-18.063481439753932,Inf,31.195496803734006
-13.257062289235613,-16.409619978835018,-16.073249866422827,Inf,32.11302123609492
-7.484406957064458,-19.398857094465942,-19.436619361008944,Inf,31.029479078075624
-11.97052356372076,-15.490547462319944,-19.922890083787923,Inf,33.25707543717303
-7.184469500237043,-18.060921273615484,-18.098220804873062,29.28345243671012,29.28345243671012
-11.26681923581252,-15.090500204811654,-14.46554507686253,29.35945154619099,28.86578467514957
-14.262873033792571,-11.78540478381957,-14.8854597648727,Inf,30.047356557173515
-7.815604719256415,-15.869937029636336,-15.408351722618825,27.244841851175195,27.1098530024192
-7.378165487463422,-16.155549288098314,-15.21814758704175,26.878916920891413,26.73353234041413
-10.0424279184183,-19.03558069837265,-14.677210027537884,Inf,29.61480727054937
-8.403539557413335,-11.299284503847336,-19.4151996443454,Inf,28.826625812362728
-19.5547260569999,-19.3384122390594,-9.398991259835858,Inf,35.570927233960305
-15.585434147925703,-11.323815706253235,-7.1526066274431965,29.60335080252168,28.887063061967822
-15.006470903687594,-15.854551362413503,-12.425739523799821,Inf,31.795682410095583
-7.730923672633265,-12.819264206253038,-12.55074105874673,24.640609919540395,24.640609919540395
-10.60280046190873,-19.53784208974053,-6.326759189143276,26.47684470378143,26.47684470378143
-14.493308436291272,-14.473490070466823,-6.639229404672307,28.136559602033735,28.136559602033735
-16.45350053520876,-14.719599510473875,-11.847620838093045,Inf,32.477099498598655
-12.74404653021997,-14.51332180942936,-7.350185419084836,26.976483759034068,26.976483759034068
-15.468008346593738,-15.275606118657299,-6.297016216895575,Inf,29.214342284168247
-17.959316333853657,-14.772649334677714,-7.56691726418719,Inf,31.46553435358497
-12.696985852211515,-19.414105299079488,-10.774774771214064,Inf,29.51777680884421
-12.049348124635157,-18.35675136655162,-10.56266934883384,Inf,28.51781117530395
-13.479896662052724,-13.145089071398726,-6.099927087624106,Inf,26.510456109761897
-12.456686030442272,-14.19586391443544,-9.12137250636639,Inf,26.904687734852946
-9.80472848238267,-16.643959040945894,-10.657841326789885,26.245299293992687,26.023807490735358
-7.194916337233295,-17.222894520263097,-7.5286718394980845,22.764158677194416,22.764158677194416
-7.100826764977501,-14.790760667531746,-6.169315753196409,21.53215148227473,21.53215148227473
-8.107218914545165,-13.920615457400611,-11.25167544274242,24.816173883652347,24.57634836856921
-16.79168092963197,-11.088537781436312,-10.085426709478007,Inf,31.21840355335041
-9.62134655727489,-11.280151185826108,-9.558154104170855,24.492752895284376,23.81093608411124
-8.916173780368464,-10.793886164597852,-13.598422986747671,25.275432147261917,25.272990701125217
-18.104491162232634,-9.934448176537538,-19.346176461027103,Inf,37.608823062534086
-19.16035532087011,-10.10348622305008,-19.575509018393618,Inf,36.97424646293305
-18.192892626914173,-9.85970403771459,-16.513915729399613,Inf,34.9043823316974
-8.57408355401823,-10.621820213388133,-18.196904636814857,27.984791930950855,27.984791930950855
-10.542146077280732,-8.976782724637937,-16.553438275708867,Inf,28.462590988663152
-14.356132940585518,-8.999144750165318,-19.547789145555647,Inf,32.95117694231548
-11.445271035490538,-10.002809875178995,-16.86322892160101,Inf,29.16579486761195
-16.900117503658578,-11.037054319928297,-7.942624686276014,Inf,30.370302944242543
-6.34313783411657,-19.037255312100648,-8.398498835109462,23.79869172365039,23.68046263553356
3.037867652495141,-19.044100316639376,-12.288635163724893,20.77568768330795,20.77568768330795
7.5175085229405525,-19.621906354434245,-15.20434336639016,22.29991184375735,22.29991184375735
-0.39895510209500173,-19.898140895554572,-16.73135072840525,25.74525392719933,25.74525392719933
-3.005307097561058,-12.66740570807591,-15.754514567105948,22.86809309424634,22.75690666500068
5.261801566882518,-11.195572360028372,-17.63657492587953,21.506823137028718,20.84426140529355
1.221692489969108,-10.702588366043875,-19.695541770581233,23.47335399972915,23.47335399972915
4.3564358409036785,-17.281928239994066,-18.884668683487718,24.365335099518532,24.365335099518532
-5.6460574153564735,-12.097738452674198,-19.248618698965085,26.637593696696523,26.637593696696523
2.328077421477161,-13.596807427453195,-16.72153500653776,21.62587339162505,21.62587339162505
8.952073774349145,-15.938239281432764,-18.048051077866933,22.367599023811437,22.367599023811437
8.362942457060612,-17.10254515213247,-16.476502215303952,21.473704853910082,21.45068419594336
6.475390866052663,-13.3388980248185,-17.937553714939636,21.325640408253378,21.325640408253378
8.333502796183055,-9.537516132080928,-18.888830747262098,21.65814439531924,20.760756914845707
4.586791698719708,-14.665346131132528,-13.373038291516446,18.259793736842667,18.243888753043407
3.5538251949198596,-9.076846180177744,-10.270886609490333,13.6544637281275,13.6544637281275
-0.07753599391832466,-13.968142823196938,-15.48941665443551,21.675973733345135,21.59188586777033
-5.085258341786494,-16.60302314047299,-15.724353395784991,25.79941978844514,25.79941978844514
