4.036094195870568,2.289271647871664,-13.383584240024312,3.0
3.6806098466945976,3.3983856525603935,-6.7711972148423305,3.0
3.325125497518627,4.507499657249123,-0.158810189660349,1.5
8.350019033090422,3.044239598286405,-49.95107574186869,3.0
9.20522328624509,1.30868325593481,-25.77543357873038,3.0
10.060427539399758,-0.42687308641678456,-1.5997914155920656,1.5
4.916422685627197,5.4442606568762955,-14.557487202420752,3.0
5.201226724746668,6.679870351260899,-6.483119208082101,3.0
5.48603076386614,7.915480045645502,1.5912487862565503,1.5
-5.0,-2.0,1.0,4.515934133717677
-1.0,3.0,-3.0,5.515934133717677
