-0.13859404927352514,0.11265676994828056,0.005529544128954289,-0.12353411284750848,0.10097899495409024,0.0056178561185424025,-0.10341682717322342,0.08462978703647828,0.0049836720425049386,1.0
-0.12353411284750848,0.10097899495409024,0.0056178561185424025,-0.10341682717322342,0.08462978703647828,0.0049836720425049386,-0.13368426035648007,0.1512938394752723,0.04382573056775657,1.0
-0.10341682717322342,0.08462978703647828,0.0049836720425049386,-0.13368426035648007,0.1512938394752723,0.04382573056775657,-0.16604613503478305,0.20833538069592095,0.07157361455034772,1.0
-0.13368426035648007,0.1512938394752723,0.04382573056775657,-0.16604613503478305,0.20833538069592095,0.07157361455034772,-0.17258197549499688,0.22079413000738413,0.0767717249191967,1.0
-0.16604613503478305,0.20833538069592095,0.07157361455034772,-0.17258197549499688,0.22079413000738413,0.0767717249191967,-0.16296009720640026,0.20655642984745803,0.069462428302832,1.0
-0.17258197549499688,0.22079413000738413,0.0767717249191967,-0.16296009720640026,0.20655642984745803,0.069462428302832,-0.14435503135398875,0.17838299061398288,0.05641252536709018,1.0
-0.16296009720640026,0.20655642984745803,0.069462428302832,-0.14435503135398875,0.17838299061398288,0.05641252536709018,-0.12107218521665253,0.145208789107373,0.042655957500113306,1.0
-0.14435503135398875,0.17838299061398288,0.05641252536709018,-0.12107218521665253,0.145208789107373,0.042655957500113306,-0.13670392772973594,0.1540847125396918,0.037354540095147826,1.0
-0.12107218521665253,0.145208789107373,0.042655957500113306,-0.13670392772973594,0.1540847125396918,0.037354540095147826,-0.14613220957942552,0.15829301480416635,0.03262639133683498,1.0
-0.13670392772973594,0.1540847125396918,0.037354540095147826,-0.14613220957942552,0.15829301480416635,0.03262639133683498,-0.13798636473759274,0.14579652316781577,0.02652696237861729,1.0
-0.14613220957942552,0.15829301480416635,0.03262639133683498,-0.13798636473759274,0.14579652316781577,0.02652696237861729,-0.12044409588683958,0.12479242796483281,0.020385085579604834,1.0
-0.13798636473759274,0.14579652316781577,0.02652696237861729,-0.12044409588683958,0.12479242796483281,0.020385085579604834,-0.09921632121687174,0.10077983754972342,0.014794990142871889,1.0
-0.12044409588683958,0.12479242796483281,0.020385085579604834,-0.09921632121687174,0.10077983754972342,0.014794990142871889,-0.12374959336521685,0.16024100595413243,0.024259002059949353,1.0
-0.09921632121687174,0.10077983754972342,0.014794990142871889,-0.12374959336521685,0.16024100595413243,0.024259002059949353,-0.16369651141060323,0.2418429210966574,0.03518558884127154,1.0
-0.12374959336521685,0.16024100595413243,0.024259002059949353,-0.16369651141060323,0.2418429210966574,0.03518558884127154,-0.17477236699173893,0.26551875266309466,0.03427586680662342,1.0
-0.16369651141060323,0.2418429210966574,0.03518558884127154,-0.17477236699173893,0.26551875266309466,0.03427586680662342,-0.1674940080654561,0.2537480909052299,0.02756493640181068,1.0
-0.17477236699173893,0.26551875266309466,0.03427586680662342,-0.1674940080654561,0.2537480909052299,0.02756493640181068,-0.14972931383222976,0.2227213801457939,0.018901323256926617,1.0
-0.1674940080654561,0.2537480909052299,0.02756493640181068,-0.14972931383222976,0.2227213801457939,0.018901323256926617,-0.12661811263763845,0.18376479332718532,0.01099799522995415,1.0
-0.14972931383222976,0.2227213801457939,0.018901323256926617,-0.12661811263763845,0.18376479332718532,0.01099799522995415,-0.1480245397344757,0.19997559942866783,-0.0210627015780962,1.0
-0.12661811263763845,0.18376479332718532,0.01099799522995415,-0.1480245397344757,0.19997559942866783,-0.0210627015780962,-0.1802338989852359,0.23297778167888872,-0.05617007834930687,1.0
-0.1480245397344757,0.19997559942866783,-0.0210627015780962,-0.1802338989852359,0.23297778167888872,-0.05617007834930687,-0.18001374384020874,0.2300693332189141,-0.06933493423249049,1.0
-0.1802338989852359,0.23297778167888872,-0.05617007834930687,-0.18001374384020874,0.2300693332189141,-0.06933493423249049,-0.16176338012448532,0.20671526684785846,-0.06917911395728371,1.0
-0.18001374384020874,0.2300693332189141,-0.06933493423249049,-0.16176338012448532,0.20671526684785846,-0.06917911395728371,-0.13534391689198344,0.17369789835309035,-0.06182617184979433,1.0
-0.16176338012448532,0.20671526684785846,-0.06917911395728371,-0.13534391689198344,0.17369789835309035,-0.06182617184979433,-0.10885361248812142,0.14039247765386698,-0.05215399580078528,1.0
-0.13534391689198344,0.17369789835309035,-0.06182617184979433,-0.10885361248812142,0.14039247765386698,-0.05215399580078528,-0.13344643329658368,0.16808313290139765,-0.06267385140173087,1.0
-0.10885361248812142,0.14039247765386698,-0.05215399580078528,-0.13344643329658368,0.16808313290139765,-0.06267385140173087,-0.1345886587177887,0.1695795008464458,-0.06189780920881782,1.0
-0.13344643329658368,0.16808313290139765,-0.06267385140173087,-0.1345886587177887,0.1695795008464458,-0.06189780920881782,-0.12172491439124578,0.15456475492503863,-0.05481561999854623,1.0
-0.1345886587177887,0.1695795008464458,-0.06189780920881782,-0.12172491439124578,0.15456475492503863,-0.05481561999854623,-0.10279489405583853,0.1312709606197533,-0.04550953736313279,1.0
-0.12172491439124578,0.15456475492503863,-0.05481561999854623,-0.10279489405583853,0.1312709606197533,-0.04550953736313279,-0.0825339319332894,0.10532916607461829,-0.036152325986367195,1.0
